Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
01057,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
01059,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
01060,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
01061,STANDARD,ST JOHN,VI,PRIMARY,18.33,-64.79,NA-US-VI-ST JOHN,FALSE,,,
01062,PO BOX,ST JOHN,VI,PRIMARY,18.33,-64.79,NA-US-VI-ST JOHN,FALSE,,,
01063,STANDARD,FREDERIKSTED,VI,PRIMARY,17.71,-64.88,NA-US-VI-FREDERIKSTED,FALSE,,,
01066,PO BOX,FREDERIKSTED,VI,PRIMARY,17.71,-64.88,NA-US-VI-FREDERIKSTED,FALSE,,,
01068,STANDARD,KINGSHILL,VI,PRIMARY,17.76,-64.82,NA-US-VI-KINGSHILL,FALSE,,,
01069,PO BOX,KINGSHILL,VI,PRIMARY,17.73,-64.8,NA-US-VI-KINGSHILL,FALSE,,,
01070,STANDARD,BELMONT,MA,PRIMARY,42.39,-71.18,NA-US-MA-BELMONT,FALSE,12132,21169,955500316
01071,PO BOX,WAVERLEY,MA,PRIMARY,42.39,-71.17,NA-US-MA-WAVERLEY,FALSE,,,
01072,STANDARD,BROOKLINE,MA,PRIMARY,42.32,-71.14,NA-US-MA-BROOKLINE,FALSE,10219,16149,871688763
01073,STANDARD,BROOKLINE,MA,PRIMARY,42.32,-71.14,NA-US-MA-BROOKLINE,FALSE,14601,21302,1038890274
01074,PO BOX,BROOKLINE VILLAGE,MA,PRIMARY,42.33,-71.13,NA-US-MA-BROOKLINE VILLAGE,FALSE,,,
01075,STANDARD,LEXINGTON,MA,PRIMARY,42.44,-71.23,NA-US-MA-LEXINGTON,FALSE,7062,13148,741054557
01077,STANDARD,LEXINGTON,MA,PRIMARY,42.44,-71.23,NA-US-MA-LEXINGTON,FALSE,8122,15237,791322042
01079,STANDARD,NEEDHAM,MA,PRIMARY,42.28,-71.24,NA-US-MA-NEEDHAM,FALSE,9394,17587,1060369022
01080,STANDARD,NEEDHAM HEIGHTS,MA,PRIMARY,42.28,-71.24,NA-US-MA-NEEDHAM HEIGHTS,FALSE,4334,7910,368848894
01081,PO BOX,NEW TOWN,MA,PRIMARY,42.33,-71.2,NA-US-MA-NEW TOWN,FALSE,,,
01082,STANDARD,NEWTON,MA,PRIMARY,42.33,-71.2,NA-US-MA-NEWTON,FALSE,6418,10355,498332466
01083,STANDARD,NEWTON CENTER,MA,PRIMARY,42.31,-71.19,NA-US-MA-NEWTON CENTER,FALSE,9031,16153,906510839
01084,STANDARD,NEWTONVILLE,MA,PRIMARY,42.35,-71.2,NA-US-MA-NEWTONVILLE,FALSE,4687,7764,361543245
01085,STANDARD,NEWTON HIGHLANDS,MA,PRIMARY,42.31,-71.2,NA-US-MA-NEWTON HIGHLANDS,FALSE,3521,6253,358055277
01086,STANDARD,NEWTON LOWER FALLS,MA,PRIMARY,42.33,-71.25,NA-US-MA-NEWTON LOWER FALLS,FALSE,689,1184,50636755
01088,STANDARD,NEWTON UPPER FALLS,MA,PRIMARY,42.31,-71.22,NA-US-MA-NEWTON UPPER FALLS,FALSE,1539,2480,93569510
01089,STANDARD,WEST NEWTON,MA,PRIMARY,42.35,-71.22,NA-US-MA-WEST NEWTON,FALSE,5887,10288,583545368
01090,STANDARD,AUBURNDALE,MA,PRIMARY,42.34,-71.24,NA-US-MA-AUBURNDALE,FALSE,3366,5838,255483758
01092,PO BOX,BAYAMON,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,FALSE,,,
01093,STANDARD,BAYAMON,PR,PRIMARY,18.41,-66.15,NA-US-PR-BAYAMON,FALSE,,,
01094,STANDARD,CATANO,PR,PRIMARY,18.43,-66.11,NA-US-PR-CATANO,FALSE,,,
01095,PO BOX,CATANO,PR,PRIMARY,18.43,-66.11,NA-US-PR-CATANO,FALSE,,,
01096,UNIQUE,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
01097,STANDARD,TRUJILLO ALTO,PR,PRIMARY,18.36,-66.01,NA-US-PR-TRUJILLO ALTO,FALSE,,,
01098,PO BOX,TRUJILLO ALTO,PR,PRIMARY,18.36,-66.01,NA-US-PR-TRUJILLO ALTO,FALSE,,,
01101,PO BOX,SAINT JUST,PR,PRIMARY,18.37,-66.01,NA-US-PR-SAINT JUST,FALSE,,,
01102,STANDARD,SAN LORENZO,PR,PRIMARY,18.19,-65.96,NA-US-PR-SAN LORENZO,FALSE,,,
01103,STANDARD,SAN SEBASTIAN,PR,PRIMARY,18.33,-66.99,NA-US-PR-SAN SEBASTIAN,FALSE,,,
01104,STANDARD,SANTA ISABEL,PR,PRIMARY,17.97,-66.4,NA-US-PR-SANTA ISABEL,FALSE,,,
01105,STANDARD,TOA ALTA,PR,PRIMARY,18.39,-66.25,NA-US-PR-TOA ALTA,FALSE,,,
01106,PO BOX,TOA ALTA,PR,PRIMARY,18.39,-66.25,NA-US-PR-TOA ALTA,FALSE,,,
01107,STANDARD,TOA BAJA,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,FALSE,,,
01108,PO BOX,TOA BAJA,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,FALSE,,,
01109,PO BOX,TOA BAJA,PR,PRIMARY,18.44,-66.25,NA-US-PR-TOA BAJA,FALSE,,,
01111,STANDARD,UTUADO,PR,PRIMARY,18.27,-66.7,NA-US-PR-UTUADO,FALSE,,,
01115,STANDARD,VEGA ALTA,PR,PRIMARY,18.41,-66.32,NA-US-PR-VEGA ALTA,FALSE,,,
01116,STANDARD,VEGA BAJA,PR,PRIMARY,18.44,-66.39,NA-US-PR-VEGA BAJA,FALSE,,,
01118,PO BOX,VEGA BAJA,PR,PRIMARY,18.44,-66.39,NA-US-PR-VEGA BAJA,FALSE,,,
01119,STANDARD,VIEQUES,PR,PRIMARY,18.42,-65.83,NA-US-PR-VIEQUES,FALSE,,,
01128,STANDARD,VILLALBA,PR,PRIMARY,18.13,-66.48,NA-US-PR-VILLALBA,FALSE,,,
01129,STANDARD,YABUCOA,PR,PRIMARY,18.04,-65.87,NA-US-PR-YABUCOA,FALSE,,,
01133,STANDARD,YAUCO,PR,PRIMARY,18.03,-66.86,NA-US-PR-YAUCO,FALSE,,,
01138,STANDARD,CHESTNUT HILL,MA,PRIMARY,42.31,-71.16,NA-US-MA-CHESTNUT HILL,FALSE,7725,13071,812720425
01139,STANDARD,WABAN,MA,PRIMARY,42.32,-71.23,NA-US-MA-WABAN,FALSE,2772,5140,339797445
01144,PO BOX,NONANTUM,MA,PRIMARY,42.33,-71.2,NA-US-MA-NONANTUM,FALSE,,,
01151,STANDARD,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE,9097,14526,491563149
01152,STANDARD,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE,6253,9731,321542033
01195,STANDARD,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE,13382,20076,608496212
01199,PO BOX,WALTHAM,MA,PRIMARY,42.38,-71.24,NA-US-MA-WALTHAM,FALSE,348,473,10362378
01201,PO BOX,NORTH WALTHAM,MA,PRIMARY,42.39,-71.22,NA-US-MA-NORTH WALTHAM,FALSE,,,
01202,PO BOX,WATERTOWN,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,FALSE,,,
01203,STANDARD,WATERTOWN,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,FALSE,17710,26221,892807332
01220,UNIQUE,WATERTOWN,MA,PRIMARY,42.36,-71.17,NA-US-MA-WATERTOWN,FALSE,,,
01222,PO BOX,BABSON PARK,MA,PRIMARY,42.29,-71.26,NA-US-MA-BABSON PARK,FALSE,,,
01223,STANDARD,WELLESLEY HILLS,MA,PRIMARY,42.31,-71.27,NA-US-MA-WELLESLEY HILLS,FALSE,6960,13012,1359908283
01224,STANDARD,WELLESLEY,MA,PRIMARY,42.3,-71.28,NA-US-MA-WELLESLEY,FALSE,4782,8821,725439303
01225,STANDARD,WESTON,MA,PRIMARY,42.36,-71.26,NA-US-MA-WESTON,FALSE,5417,9839,1150142875
01226,STANDARD,BRAINTREE,MA,PRIMARY,42.2,-71,NA-US-MA-BRAINTREE,FALSE,17935,30406,941914537
01227,PO BOX,BRAINTREE,MA,PRIMARY,42.2,-71,NA-US-MA-BRAINTREE,FALSE,,,
01229,STANDARD,MILTON,MA,PRIMARY,42.24,-71.08,NA-US-MA-MILTON,FALSE,12912,22628,1001964272
01230,PO BOX,MILTON VILLAGE,MA,PRIMARY,42.26,-71.08,NA-US-MA-MILTON VILLAGE,FALSE,,,
01235,STANDARD,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE,28140,43214,1238343865
01236,STANDARD,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE,10181,16193,417072030
01237,STANDARD,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE,10118,15503,471739743
01238,PO BOX,QUINCY,MA,PRIMARY,42.26,-71,NA-US-MA-QUINCY,FALSE,306,426,10946967
01240,STANDARD,WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-WEYMOUTH,FALSE,7491,12116,342621794
01242,STANDARD,EAST WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-EAST WEYMOUTH,FALSE,7242,11769,324178175
01243,STANDARD,SOUTH WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-SOUTH WEYMOUTH,FALSE,8381,13851,412748129
01244,STANDARD,NORTH WEYMOUTH,MA,PRIMARY,42.2,-70.94,NA-US-MA-NORTH WEYMOUTH,FALSE,4523,7287,199695113
01245,STANDARD,VILLAGE OF NAGOG WOODS,MA,PRIMARY,42.51,-71.41,NA-US-MA-VILLAGE OF NAGOG WOODS,FALSE,306,580,23316067
01247,STANDARD,BOXBOROUGH,MA,PRIMARY,42.5,-71.5,NA-US-MA-BOXBOROUGH,FALSE,2581,4749,212380442
01252,STANDARD,ACTON,MA,PRIMARY,42.48,-71.46,NA-US-MA-ACTON,FALSE,9967,19114,917472012
01253,STANDARD,ARLINGTON,MA,PRIMARY,42.41,-71.16,NA-US-MA-ARLINGTON,FALSE,13880,22275,838343474
01254,PO BOX,ARLINGTON HEIGHTS,MA,PRIMARY,42.41,-71.18,NA-US-MA-ARLINGTON HEIGHTS,FALSE,,,
01255,STANDARD,ARLINGTON,MA,PRIMARY,42.41,-71.16,NA-US-MA-ARLINGTON,FALSE,8505,14383,585309228
01256,STANDARD,CHELSEA,MA,PRIMARY,42.39,-71.03,NA-US-MA-CHELSEA,FALSE,14659,23718,451124760
01257,STANDARD,EVERETT,MA,PRIMARY,42.4,-71.05,NA-US-MA-EVERETT,FALSE,18742,30367,612913534
01258,STANDARD,WINTHROP,MA,PRIMARY,42.37,-70.98,NA-US-MA-WINTHROP,FALSE,8929,14181,397723233
01259,STANDARD,REVERE,MA,PRIMARY,42.41,-70.99,NA-US-MA-REVERE,FALSE,24321,38954,817248740
01260,STANDARD,MALDEN,MA,PRIMARY,42.43,-71.05,NA-US-MA-MALDEN,FALSE,29313,47104,1135121207
01262,STANDARD,MELROSE,MA,PRIMARY,42.45,-71.05,NA-US-MA-MELROSE,FALSE,13768,23311,809527855
01263,PO BOX,MEDFORD,MA,PRIMARY,42.42,-71.1,NA-US-MA-MEDFORD,FALSE,,,
01264,STANDARD,MEDFORD,MA,PRIMARY,42.42,-71.1,NA-US-MA-MEDFORD,FALSE,28812,44783,1320430597
01266,PO BOX,WEST MEDFORD,MA,PRIMARY,42.42,-71.13,NA-US-MA-WEST MEDFORD,FALSE,,,
01267,STANDARD,SOMERVILLE,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,FALSE,13983,18622,593097281
01270,STANDARD,SOMERVILLE,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,FALSE,13800,18051,665824100
01301,STANDARD,SOMERVILLE,MA,PRIMARY,42.39,-71.1,NA-US-MA-SOMERVILLE,FALSE,12724,18704,460150998
01302,STANDARD,STONEHAM,MA,PRIMARY,42.47,-71.09,NA-US-MA-STONEHAM,FALSE,11515,19086,590223756
01330,STANDARD,AMESBURY,MA,PRIMARY,42.85,-70.92,NA-US-MA-AMESBURY,FALSE,8287,14037,413947797
01331,STANDARD,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE,16462,30346,1580077483
01337,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE,,,
01338,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE,,,
01339,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE,,,
01340,PO BOX,WEST MILLBURY,MA,PRIMARY,42.19,-71.76,NA-US-MA-WEST MILLBURY,FALSE,,,
01341,STANDARD,MILLIS,MA,PRIMARY,42.16,-71.35,NA-US-MA-MILLIS,FALSE,4029,7110,226979837
01342,STANDARD,MILLVILLE,MA,PRIMARY,42.03,-71.58,NA-US-MA-MILLVILLE,FALSE,1473,2734,75109565
01343,PO BOX,MONPONSETT,MA,PRIMARY,42.02,-70.84,NA-US-MA-MONPONSETT,FALSE,260,447,10617039
01344,PO BOX,MONUMENT BEACH,MA,PRIMARY,41.71,-70.6,NA-US-MA-MONUMENT BEACH,FALSE,641,1031,24119002
01346,STANDARD,NANTUCKET,MA,PRIMARY,41.27,-70.1,NA-US-MA-NANTUCKET,FALSE,5048,7752,195641777
01347,PO BOX,SIASCONSET,MA,PRIMARY,41.27,-70,NA-US-MA-SIASCONSET,FALSE,,,
01349,PO BOX,NANTUCKET,MA,PRIMARY,41.27,-70.1,NA-US-MA-NANTUCKET,FALSE,1034,1700,46938856
01350,STANDARD,NATICK,MA,PRIMARY,42.28,-71.35,NA-US-MA-NATICK,FALSE,16452,28611,1168655429
01351,STANDARD,NEW BRAINTREE,MA,PRIMARY,42.31,-72.13,NA-US-MA-NEW BRAINTREE,FALSE,487,865,20971624
01354,STANDARD,NEWBURYPORT,MA,PRIMARY,42.81,-70.88,NA-US-MA-NEWBURYPORT,FALSE,9069,15198,572238594
01355,STANDARD,NEWBURY,MA,PRIMARY,42.8,-71,NA-US-MA-NEWBURY,FALSE,1885,3207,105731108
01360,STANDARD,SALISBURY,MA,PRIMARY,42.83,-70.84,NA-US-MA-SALISBURY,FALSE,4142,6787,162040336
01364,STANDARD,NORFOLK,MA,PRIMARY,42.11,-71.31,NA-US-MA-NORFOLK,FALSE,4404,8410,358517844
01366,STANDARD,ABINGTON,MA,PRIMARY,42.11,-70.95,NA-US-MA-ABINGTON,FALSE,8076,13780,406154585
01367,STANDARD,NORTH BILLERICA,MA,PRIMARY,42.57,-71.29,NA-US-MA-NORTH BILLERICA,FALSE,4758,8263,252218694
01368,STANDARD,NORTHBOROUGH,MA,PRIMARY,42.31,-71.64,NA-US-MA-NORTHBOROUGH,FALSE,7078,13113,516896493
01370,STANDARD,NORTHBRIDGE,MA,PRIMARY,42.15,-71.65,NA-US-MA-NORTHBRIDGE,FALSE,2672,4939,156930919
01373,STANDARD,NORTH BROOKFIELD,MA,PRIMARY,42.27,-72.08,NA-US-MA-NORTH BROOKFIELD,FALSE,2223,3925,90390169
01375,PO BOX,NORTH CARVER,MA,PRIMARY,41.91,-70.79,NA-US-MA-NORTH CARVER,FALSE,,,
01376,STANDARD,NORTH CHATHAM,MA,PRIMARY,41.7,-69.95,NA-US-MA-NORTH CHATHAM,FALSE,558,861,16776743
01378,STANDARD,NORTH CHELMSFORD,MA,PRIMARY,42.63,-71.39,NA-US-MA-NORTH CHELMSFORD,FALSE,4556,7753,242656795
01379,PO BOX,NORTH EASTHAM,MA,PRIMARY,41.84,-69.97,NA-US-MA-NORTH EASTHAM,FALSE,985,1499,21744173
01380,STANDARD,NORTH EASTON,MA,PRIMARY,42.05,-71.1,NA-US-MA-NORTH EASTON,FALSE,5650,10331,422029575
01420,UNIQUE,NORTH EASTON,MA,PRIMARY,42.05,-71.1,NA-US-MA-NORTH EASTON,FALSE,,,
01430,STANDARD,NORTH FALMOUTH,MA,PRIMARY,41.64,-70.63,NA-US-MA-NORTH FALMOUTH,FALSE,1984,3327,93381259
01431,PO BOX,SILVER BEACH,MA,PRIMARY,41.63,-70.64,NA-US-MA-SILVER BEACH,FALSE,,,
01432,STANDARD,NORTH GRAFTON,MA,PRIMARY,42.23,-71.69,NA-US-MA-NORTH GRAFTON,FALSE,3265,5828,214773967
01434,PO BOX,NORTH MARSHFIELD,MA,PRIMARY,42.1,-70.71,NA-US-MA-NORTH MARSHFIELD,FALSE,,,
01436,STANDARD,NORTH OXFORD,MA,PRIMARY,42.16,-71.88,NA-US-MA-NORTH OXFORD,FALSE,1186,1951,51233021
01438,PO BOX,NORTH PEMBROKE,MA,PRIMARY,42.09,-70.78,NA-US-MA-NORTH PEMBROKE,FALSE,,,
01440,STANDARD,NORTH READING,MA,PRIMARY,42.56,-71.06,NA-US-MA-NORTH READING,FALSE,7430,13411,518665929
01441,UNIQUE,NORTH READING,MA,PRIMARY,42.56,-71.06,NA-US-MA-NORTH READING,FALSE,,,
01450,UNIQUE,ANDOVER,MA,PRIMARY,42.65,-71.14,NA-US-MA-ANDOVER,FALSE,,,
01451,STANDARD,ASHBURNHAM,MA,PRIMARY,42.63,-71.9,NA-US-MA-ASHBURNHAM,FALSE,2914,5364,140443240
01452,STANDARD,ASHBY,MA,PRIMARY,42.68,-71.81,NA-US-MA-ASHBY,FALSE,1508,2749,69220520
01453,STANDARD,ASHLAND,MA,PRIMARY,42.25,-71.46,NA-US-MA-ASHLAND,FALSE,8260,14769,564386680
01460,STANDARD,AUBURN,MA,PRIMARY,42.2,-71.83,NA-US-MA-AUBURN,FALSE,8341,14232,392017225
01462,STANDARD,AVON,MA,PRIMARY,42.11,-71.03,NA-US-MA-AVON,FALSE,2294,3831,98754584
01463,STANDARD,AYER,MA,PRIMARY,42.56,-71.58,NA-US-MA-AYER,FALSE,3632,6017,166253356
01464,STANDARD,DEVENS,MA,PRIMARY,42.53,-71.61,NA-US-MA-DEVENS,FALSE,,,
01467,STANDARD,BALDWINVILLE,MA,PRIMARY,42.6,-72.07,NA-US-MA-BALDWINVILLE,FALSE,1381,2457,53840371
01468,STANDARD,BARNSTABLE,MA,PRIMARY,41.7,-70.3,NA-US-MA-BARNSTABLE,FALSE,1150,1895,50715110
01469,STANDARD,BEDFORD,MA,PRIMARY,42.48,-71.26,NA-US-MA-BEDFORD,FALSE,6588,11940,472027119
01470,STANDARD,HANSCOM AFB,MA,PRIMARY,42.46,-71.28,NA-US-MA-HANSCOM AFB,FALSE,596,1343,28379331
01471,STANDARD,BELLINGHAM,MA,PRIMARY,42.09,-71.47,NA-US-MA-BELLINGHAM,FALSE,8331,14707,436408085
01472,STANDARD,BERLIN,MA,PRIMARY,42.38,-71.63,NA-US-MA-BERLIN,FALSE,1402,2462,88697507
01473,STANDARD,BEVERLY,MA,PRIMARY,42.55,-70.84,NA-US-MA-BEVERLY,FALSE,18857,31324,1018589958
01474,STANDARD,BILLERICA,MA,PRIMARY,42.55,-71.26,NA-US-MA-BILLERICA,FALSE,15356,26961,813476069
01475,PO BOX,BILLERICA,MA,PRIMARY,42.55,-71.26,NA-US-MA-BILLERICA,FALSE,,,
01477,STANDARD,BLACKSTONE,MA,PRIMARY,42.01,-71.5,NA-US-MA-BLACKSTONE,FALSE,4456,7808,198647907
01501,STANDARD,BOLTON,MA,PRIMARY,42.43,-71.6,NA-US-MA-BOLTON,FALSE,2293,4456,228442687
01503,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,2348,3312,388783474
01504,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,2966,4145,284385612
01505,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,2950,4313,231268950
01506,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,2964,4467,315024986
01507,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,306,417,9674464
01508,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,4124,4799,229434216
01509,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,6447,8116,551322326
01510,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,7970,9923,460529282
01515,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,10214,13687,1351420353
01516,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,309,396,13001966
01517,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,12160,16795,893323735
01518,STANDARD,ROXBURY,MA,PRIMARY,42.35,-71.06,NA-US-MA-ROXBURY,FALSE,11195,17302,323494957
01519,STANDARD,ROXBURY CROSSING,MA,PRIMARY,42.35,-71.06,NA-US-MA-ROXBURY CROSSING,FALSE,4992,7048,138391265
01520,STANDARD,DORCHESTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,FALSE,10281,16415,265819434
01521,STANDARD,DORCHESTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,FALSE,10504,16592,367358854
01522,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,270,359,9359735
01523,STANDARD,DORCHESTER CENTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER CENTER,FALSE,21343,33570,728309811
01524,STANDARD,DORCHESTER,MA,PRIMARY,42.35,-71.06,NA-US-MA-DORCHESTER,FALSE,14981,22994,501492850
01525,STANDARD,MATTAPAN,MA,PRIMARY,42.26,-71.1,NA-US-MA-MATTAPAN,FALSE,12276,19266,399176436
01526,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,17811,24051,945515117
01527,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,17518,27419,545015569
01529,STANDARD,CHARLESTOWN,MA,PRIMARY,42.38,-71.06,NA-US-MA-CHARLESTOWN,FALSE,9245,13311,726941650
01531,STANDARD,JAMAICA PLAIN,MA,PRIMARY,42.3,-71.11,NA-US-MA-JAMAICA PLAIN,FALSE,19207,27060,930225860
01532,STANDARD,ROSLINDALE,MA,PRIMARY,42.28,-71.13,NA-US-MA-ROSLINDALE,FALSE,15098,23881,637197973
01534,STANDARD,WEST ROXBURY,MA,PRIMARY,42.28,-71.16,NA-US-MA-WEST ROXBURY,FALSE,13457,21756,751009680
01535,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01536,STANDARD,ALLSTON,MA,PRIMARY,42.35,-71.13,NA-US-MA-ALLSTON,FALSE,9592,12051,310662266
01537,STANDARD,BRIGHTON,MA,PRIMARY,42.35,-71.15,NA-US-MA-BRIGHTON,FALSE,21268,27370,855471186
01538,STANDARD,HYDE PARK,MA,PRIMARY,42.26,-71.11,NA-US-MA-HYDE PARK,FALSE,14261,23209,549863633
01540,PO BOX,READVILLE,MA,PRIMARY,42.25,-71.12,NA-US-MA-READVILLE,FALSE,,,
01541,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,630,723,46464955
01542,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,521,780,56979484
01543,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,926,1239,131945542
01545,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01546,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01550,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01560,PO BOX,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,1063,1513,36858731
01561,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01562,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,1130,1495,125277777
01564,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01566,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01568,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,6084,7098,288003972
01569,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01570,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01571,PO BOX,EAST BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-EAST BOSTON,FALSE,,,
01580,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01581,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01582,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01583,STANDARD,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01585,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01586,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01588,UNIQUE,BOSTON,MA,PRIMARY,42.35,-71.06,NA-US-MA-BOSTON,FALSE,,,
01590,PO BOX,BOSTON,MA,PRIMARY,42.34,-71.05,NA-US-MA-BOSTON,FALSE,,,
01601,STANDARD,BOXFORD,MA,PRIMARY,42.67,-70.98,NA-US-MA-BOXFORD,FALSE,3837,7331,381701356
01602,STANDARD,BOYLSTON,MA,PRIMARY,42.35,-71.73,NA-US-MA-BOYLSTON,FALSE,2235,3993,154598338
01603,PO BOX,BRANT ROCK,MA,PRIMARY,42.08,-70.64,NA-US-MA-BRANT ROCK,FALSE,416,661,19450731
01604,STANDARD,BREWSTER,MA,PRIMARY,41.76,-70.08,NA-US-MA-BREWSTER,FALSE,5179,8575,167998522
01605,STANDARD,BRIDGEWATER,MA,PRIMARY,41.98,-70.97,NA-US-MA-BRIDGEWATER,FALSE,10960,19223,572230266
01606,UNIQUE,BRIDGEWATER,MA,PRIMARY,41.98,-70.97,NA-US-MA-BRIDGEWATER,FALSE,,,
01607,STANDARD,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE,26639,44024,893244392
01608,STANDARD,BROCKTON,MA,PRIMARY,42.08,-71.02,NA-US-MA-BROCKTON,FALSE,14983,25132,542792129
